# phi_mrg_22 logL logPrior
3.618999768863000455e+00 -7.487779529778100550e+04 0.000000000000000000e+00
3.619177691522516227e+00 -7.487636506282372284e+04 0.000000000000000000e+00
3.619010306456917903e+00 -7.487582270735647762e+04 0.000000000000000000e+00
3.619011078314896324e+00 -7.487568756220655632e+04 0.000000000000000000e+00
3.619173404802370264e+00 -7.487560284552174562e+04 0.000000000000000000e+00
3.619013343062653654e+00 -7.487529838674984057e+04 0.000000000000000000e+00
3.619169849467433142e+00 -7.487500051704078214e+04 0.000000000000000000e+00
3.619166386198558794e+00 -7.487443980277859373e+04 0.000000000000000000e+00
3.619018588721435226e+00 -7.487443913772373344e+04 0.000000000000000000e+00
3.619019919958708975e+00 -7.487423044965532608e+04 0.000000000000000000e+00
3.619160421060187982e+00 -7.487353422502582544e+04 0.000000000000000000e+00
3.619025849712712795e+00 -7.487334697060448525e+04 0.000000000000000000e+00
3.619156005813620514e+00 -7.487291299422289012e+04 0.000000000000000000e+00
3.619030050430206646e+00 -7.487276665025622060e+04 0.000000000000000000e+00
3.619032279648373152e+00 -7.487247403022012440e+04 0.000000000000000000e+00
3.619152288375392601e+00 -7.487242230491587543e+04 0.000000000000000000e+00
3.619035439923155018e+00 -7.487207742445744225e+04 0.000000000000000000e+00
3.619037941799982061e+00 -7.487177860809979029e+04 0.000000000000000000e+00
3.619146912006756978e+00 -7.487176497252706031e+04 0.000000000000000000e+00
3.619146898106781585e+00 -7.487176335326547269e+04 0.000000000000000000e+00
3.619038162677749249e+00 -7.487175287084025331e+04 0.000000000000000000e+00
3.619039856643398334e+00 -7.487155895729889744e+04 0.000000000000000000e+00
3.619040275808892204e+00 -7.487151192215991614e+04 0.000000000000000000e+00
